"STUDY_ID","GROUP","ABUNDANCE","TAXON","PLOT","MONTH","YEAR","REGION","LEPIDOPTERA_FAMILY","LEPIDOPTERA_SUPERFAMILY"
"BASSET_et_al_2023","Hymenoptera",3,"Pheidole pugnax","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",46,"Pheidole rugiceps","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",3,"Pheidole sp.","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",10,"Pheidole zeteki","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",7,"Rogeria gibba","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",1,"Rogeria inermis","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",1,"Sericomyrmex amabilis","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",61,"Solenopsis AAP9748","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",9,"Solenopsis AAZ7514","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",13,"Solenopsis AAZ7574","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",22,"Solenopsis AAZ7733","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",14,"Solenopsis AAZ9144","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",17,"Solenopsis ACF5950","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",4,"Solenopsis ADE0809","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",6,"Solenopsis altinodis","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",1,"Solenopsis subterranea","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",35,"Solenopsis terricola","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",2,"Strumigenys AAP2320","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",13,"Strumigenys brevicornis","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",2,"Strumigenys elongata","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",9,"Strumigenys gundlachi","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",11,"Strumigenys marginiventris","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",10,"Strumigenys subedentata","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Hymenoptera",141,"Wasmannia auropunctata","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",136,"Amitermes beaumonti","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",4,"Anoplotermes AAQ0786","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",200,"Calcaritermes temnocephalus","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",11,"Coptotermes testaceus","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Cornitermes walkeri","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",48,"Cylindrotermes macrognathus","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",24,"Embiratermes chagresi","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",160,"Heterotermes tenuis","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",138,"Microcerotermes arboreus","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",76,"Nasutitermes corniger","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",29,"Nasutitermes ephratae","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",285,"Nasutitermes guayanae","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1140,"Nasutitermes nigriceps","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",165,"Obtusitermes panamae","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",660,"Orthognathotermes wheeleri","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",24,"Subulitermes denisae","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",5,"Armitermes armiger","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Coatitermes AAQ1277","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",14,"Dolichorhinotermes sp. 1YB","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Nasutitermes AAP9618","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Near but not Crepititermes AAP9837","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",446,"Neotermes castaneus","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Subulitermes zeteki","BCI",NA,2009,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",45,"Amitermes beaumonti","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",20,"Apicotermitinae ABA4333","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",69,"Calcaritermes temnocephalus","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",29,"Coptotermes testaceus","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",77,"Cornitermes walkeri","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",9,"Cylindrotermes macrognathus","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",145,"Heterotermes tenuis","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",62,"Microcerotermes arboreus","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",13,"Nasutitermes corniger","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",95,"Nasutitermes ephratae","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",98,"Nasutitermes guayanae","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",170,"Nasutitermes nigriceps","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",37,"Obtusitermes panamae","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",489,"Orthognathotermes wheeleri","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",4,"Dolichorhinotermes sp. 1YB","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Neocapritermes centralis","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",184,"Neotermes castaneus","BCI",NA,2010,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",19,"Amitermes beaumonti","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",38,"Calcaritermes temnocephalus","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",16,"Coptotermes testaceus","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",17,"Cornitermes walkeri","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",20,"Cylindrotermes macrognathus","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",26,"Heterotermes tenuis","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",50,"Microcerotermes arboreus","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",15,"Nasutitermes ephratae","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",43,"Nasutitermes guayanae","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",10,"Obtusitermes panamae","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Subulitermes denisae","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Dolichorhinotermes sp. 1YB","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",347,"Neotermes castaneus","BCI",NA,2011,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",89,"Amitermes beaumonti","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Apicotermitinae ABA4333","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",7,"Calcaritermes temnocephalus","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",318,"Coptotermes testaceus","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",5271,"Cornitermes walkeri","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",65,"Heterotermes tenuis","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",54,"Microcerotermes arboreus","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",8,"Nasutitermes corniger","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Nasutitermes ephratae","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",16,"Obtusitermes panamae","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",10,"Orthognathotermes wheeleri","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Rugitermes panamae","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Armitermes armiger","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Dolichorhinotermes sp. 1YB","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",78,"Neotermes castaneus","BCI",NA,2012,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",103,"Amitermes beaumonti","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",5,"Anoplotermes ADA8662","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",19,"Calcaritermes temnocephalus","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1811,"Coptotermes testaceus","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1325,"Cornitermes walkeri","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",11,"Cylindrotermes macrognathus","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",59,"Embiratermes chagresi","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",43,"Heterotermes tenuis","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",103,"Microcerotermes arboreus","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",63,"Nasutitermes corniger","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",54,"Nasutitermes ephratae","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",43,"Nasutitermes guayanae","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",87,"Nasutitermes nigriceps","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",64,"Subulitermes denisae","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Anoplotermes ADE3311","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Dolichorhinotermes sp. 1YB","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",313,"Neotermes castaneus","BCI",NA,2013,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",21,"Amitermes beaumonti","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Anoplotermes AAQ0786","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",7,"Apicotermitinae ABA4333","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",60,"Apicotermitinae ADA7556","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",208,"Calcaritermes temnocephalus","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",13,"Cornitermes walkeri","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",17,"Embiratermes chagresi","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",101,"Heterotermes tenuis","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",77,"Microcerotermes arboreus","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",33,"Nasutitermes corniger","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",11,"Nasutitermes ephratae","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",37,"Nasutitermes guayanae","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",9,"Nasutitermes nigriceps","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",29,"Obtusitermes panamae","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",12,"Rugitermes panamae","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",20,"Velocitermes barrocoloradensis","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",4,"Dolichorhinotermes sp. 1YB","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",383,"Neotermes castaneus","BCI",NA,2014,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",62,"Amitermes beaumonti","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",26,"Apicotermitinae sp. CYB","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",8,"Apicotermitinae ABA4333","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",16,"Apicotermitinae ADA7556","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Calcaritermes emarginicollis","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",368,"Calcaritermes temnocephalus","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",213,"Coptotermes testaceus","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",8,"Cornitermes walkeri","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",37,"Cylindrotermes macrognathus","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",46,"Embiratermes chagresi","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",88,"Heterotermes tenuis","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",42,"Nasutitermes corniger","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",27,"Nasutitermes ephratae","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",51,"Nasutitermes guayanae","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",13,"Nasutitermes nigriceps","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",14,"Obtusitermes panamae","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Orthognathotermes wheeleri","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",10,"Subulitermes denisae","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",11,"Anoplotermes ADE3311","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",17,"Armitermes armiger","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",9,"Dolichorhinotermes sp. 1YB","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",69,"Neocapritermes centralis","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",271,"Neotermes castaneus","BCI",NA,2015,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",7,"Amitermes beaumonti","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",11,"Anoplotermes parvus","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",22,"Anoplotermes AAP9619","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",11,"Apicotermitinae ABA4333","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",291,"Calcaritermes temnocephalus","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",8,"Compositermes vindai","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",10,"Coptotermes testaceus","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",7,"Cornitermes walkeri","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",459,"Heterotermes tenuis","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",28,"Microcerotermes arboreus","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",78,"Nasutitermes corniger","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",136,"Nasutitermes ephratae","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",45,"Nasutitermes guayanae","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",18,"Nasutitermes nigriceps","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Obtusitermes panamae","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Orthognathotermes wheeleri","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Anoplotermes ADE1768","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",4,"Dolichorhinotermes sp. 1YB","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",6,"Neocapritermes centralis","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",121,"Neotermes castaneus","BCI",NA,2016,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",10,"Amitermes beaumonti","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Anoplotermes AAQ0786","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",7,"Apicotermitinae ABA4333","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Apicotermitinae ADA7556","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Calcaritermes emarginicollis","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",290,"Calcaritermes temnocephalus","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",8,"Coptotermes testaceus","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",103,"Cornitermes walkeri","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",10,"Cylindrotermes macrognathus","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",359,"Heterotermes tenuis","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",89,"Microcerotermes arboreus","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",4,"Nasutitermes corniger","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1027,"Nasutitermes ephratae","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",14,"Nasutitermes guayanae","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2638,"Nasutitermes nigriceps","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",13,"Obtusitermes panamae","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",128,"Orthognathotermes wheeleri","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",11,"Anoplotermes ADE3311","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Dolichorhinotermes sp. 1YB","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1394,"Near but not Crepititermes AAP9837","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",257,"Neotermes castaneus","BCI",NA,2017,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",406,"Amitermes beaumonti","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",10,"Apicotermitinae ADA7556","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",169,"Calcaritermes temnocephalus","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2778,"Coptotermes testaceus","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",356,"Cornitermes walkeri","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",104,"Heterotermes tenuis","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",80,"Microcerotermes arboreus","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",126,"Nasutitermes corniger","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",59,"Obtusitermes panamae","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",18,"Rugitermes panamae","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",4,"Dolichorhinotermes sp. 1YB","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",239,"Neotermes castaneus","BCI",NA,2018,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",33,"Amitermes beaumonti","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",745,"Calcaritermes temnocephalus","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",14,"Coptotermes testaceus","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Cornitermes walkeri","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",23,"Heterotermes tenuis","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",60,"Microcerotermes arboreus","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Nasutitermes corniger","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",31,"Nasutitermes ephratae","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",28,"Nasutitermes guayanae","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",69,"Nasutitermes nigriceps","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",21,"Obtusitermes panamae","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Orthognathotermes wheeleri","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Anoplotermes ADE3311","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",28,"Dolichorhinotermes sp. 1YB","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",279,"Neotermes castaneus","BCI",NA,2019,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",139,"Amitermes beaumonti","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",3,"Anoplotermes AAQ0786","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",64,"Calcaritermes temnocephalus","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",100,"Coptotermes testaceus","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",8,"Cornitermes walkeri","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",75,"Heterotermes tenuis","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",76,"Microcerotermes arboreus","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",18,"Nasutitermes corniger","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",23,"Nasutitermes ephratae","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",237,"Nasutitermes nigriceps","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",33,"Obtusitermes panamae","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",363,"Orthognathotermes wheeleri","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",29,"Velocitermes barrocoloradensis","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",10,"Anoplotermes ADE1768","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",319,"Neotermes castaneus","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",6,"Subulitermes zeteki","BCI",NA,2020,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",19,"Amitermes beaumonti","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",1,"Calcaritermes emarginicollis","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",395,"Calcaritermes temnocephalus","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",33,"Cornitermes walkeri","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",6,"Cylindrotermes macrognathus","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",98,"Heterotermes tenuis","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",41,"Microcerotermes arboreus","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",28,"Nasutitermes corniger","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",14,"Nasutitermes ephratae","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",16,"Nasutitermes guayanae","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Obtusitermes panamae","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",88,"Orthognathotermes wheeleri","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",11,"Subulitermes denisae","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",5,"Velocitermes barrocoloradensis","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",2,"Dolichorhinotermes sp. 1YB","BCI",NA,2021,"Americas",NA,NA
"BASSET_et_al_2023","Blattodea",259,"Neotermes castaneus","BCI",NA,2021,"Americas",NA,NA
